idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
211,211,31.0589,121.6177,3.676154835616933,28.679654801547784,32.35580963716472
212,212,31.0589,121.6277,10.386521285042729,19.019767420909233,29.40628870595196
213,213,31.0589,121.6377,6.029653423227273,9.89879106574138,15.928444488968653
214,214,31.0689,121.2177,5.80668831777884,7.516214926990113,13.322903244768952
215,215,31.0689,121.2277,52.03305912372092,171.07318832156105,223.10624744528195
216,216,31.0689,121.2377,35.44603393074587,95.86927025264367,131.31530418338954
217,217,31.0689,121.2477,13.678016165975032,32.0213321910018,45.69934835697683
218,218,31.0689,121.2577,32.98351437380963,34.555295968661135,67.53881034247077
219,219,31.0689,121.2677,1.9346049716221443,6.703533193832022,8.638138165454166
220,220,31.0689,121.2777,21.513101966440793,32.12001529157901,53.6331172580198
221,221,31.0689,121.2877,5.353831091441882,9.091407087661782,14.445238179103665
222,222,31.0689,121.2977,5.104350851893133,22.366278272372274,27.470629124265407
223,223,31.0689,121.3077,304.09625560125795,430.14867618064324,734.2449317819012
224,224,31.0689,121.3177,67.63988997806393,150.75904115444231,218.39893113250625
225,225,31.0689,121.3277,18.167239464836882,46.484506168805545,64.65174563364243
226,226,31.0689,121.3377,13.580612082120016,39.214092382995396,52.794704465115416
227,227,31.0689,121.3477,118.9329732191795,193.49053673766537,312.4235099568449
228,228,31.0689,121.3577,130.3707868694545,107.44312769580688,237.81391456526137
229,229,31.0689,121.3677,76.50286683268206,48.43520132349898,124.93806815618103
230,230,31.0689,121.3777,256.04140616176,226.8411490437213,482.88255520548125
231,231,31.0689,121.3877,663.9391802525071,959.9457916948033,1623.8849719473105
232,232,31.0689,121.3977,717.8502037325061,1055.62992101217,1773.480124744676
233,233,31.0689,121.4077,160.62132789676227,266.41710969394705,427.03843759070935
234,234,31.0689,121.4177,137.44958394791914,194.03722566586765,331.4868096137868
235,235,31.0689,121.4277,264.3442441947509,263.4887220324497,527.8329662272006
236,236,31.0689,121.4377,35.638682096207575,59.993396450059585,95.63207854626717
237,237,31.0689,121.4477,1.998361132860732,6.613420959649031,8.611782092509763
238,238,31.0689,121.4577,44.330085598965795,63.17068818816593,107.50077378713172
239,239,31.0689,121.4677,0.2800243960242871,0.8460176945723494,1.1260420905966364
240,240,31.0689,121.4777,0.9662448964624237,5.047175918805872,6.0134208152682955
241,241,31.0689,121.4877,29.56460462244894,76.45001363738834,106.01461825983728
242,242,31.0689,121.4977,67.84310760437734,157.98369498077452,225.82680258515185
243,243,31.0689,121.5077,118.879427626618,142.18464262093767,261.06407024755566
244,244,31.0689,121.5177,154.41601885015572,238.82311764509504,393.23913649525076
245,245,31.0689,121.5277,68.86367985895457,209.7050569408661,278.56873679982067
246,246,31.0689,121.5377,40.74193930166173,110.74193434528887,151.4838736469506
247,247,31.0689,121.5477,0.3038241219450198,5.045316272349189,5.349140394294209
248,248,31.0689,121.5577,1.287882743264918,11.730939218756154,13.018821962021072
249,249,31.0689,121.5677,0.8258868459111488,3.7628704792598335,4.588757325170983
250,250,31.0689,121.5777,45.81606438791496,62.714983102793774,108.53104749070874
251,251,31.0689,121.5877,59.52377015843708,77.79466970419902,137.3184398626361
252,252,31.0689,121.5977,4.890217461099071,11.522405189228216,16.412622650327286
253,253,31.0689,121.6077,1.1247856661617088,3.3995010857922443,4.524286751953953
254,254,31.0689,121.6177,1.4013448135860493,3.9956312879107707,5.39697610149682
