avg_lat,avg_lon,Grid ID,Avg_House_Price,Traffic Congestion,Avg_Temp,Avg_Wind_km_h,Avg_Humidity_%,Avg_Visibility_km,Avg_Cloud_%,Avg_Shortwave_W_m2,Area Type,Demand,Dist_km,Total_demand,noise
31.3689,121.4477,1527,39814.0,"[2, 2, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",12.0,"[1283.88, 1478.38, 2014.5, 2217.88, 2661.88, 3061.25, 3530.38, 3675.0, 3912.88, 3500.0, 3169.0, 2261.0, 1855.0, 1221.5, 1164.12, 873.75, 890.5, 816.25, 727.75, 563.12, 561.75, 486.88, 520.75, 448.75, 523.25, 432.25, 446.75, 459.5, 453.0, 447.62, 438.5, 410.0, 469.75, 454.0, 536.38, 563.38, 613.38, 573.88, 642.0, 707.25, 654.62, 681.62, 846.25, 929.75, 1121.75, 1092.25, 1194.25, 1277.25]",15.121291482171388,109198.0,0.361332975116406
31.3689,121.4577,1528,47683.333333333336,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 1, 1, 3, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 2, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",0.0,"[322.5, 316.5, 432.12, 498.25, 563.75, 667.38, 822.12, 790.62, 822.62, 833.38, 786.5, 625.88, 512.62, 443.0, 371.12, 361.0, 434.12, 409.5, 347.12, 306.88, 265.0, 219.25, 218.88, 211.75, 226.5, 223.38, 229.38, 271.62, 293.0, 259.88, 299.5, 266.75, 252.25, 251.38, 300.88, 296.62, 392.5, 329.25, 307.38, 321.0, 367.75, 360.5, 351.12, 337.88, 358.62, 371.38, 370.62, 342.75]",15.030879081441045,118955.0,0.371684090846659
31.3689,121.4677,1529,-1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 2, 4, 3, 3, 2, 3, 2, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",13.0,"[64.38, 87.62, 61.25, 47.0, 53.12, 33.75, 31.12, 19.0, 16.38, 27.62, 35.62, 53.5, 142.12, 94.5, 136.0, 219.25, 315.75, 281.62, 180.25, 151.0, 128.0, 114.25, 86.12, 86.12, 72.12, 117.5, 109.62, 96.88, 119.5, 91.62, 107.38, 112.5, 102.12, 107.25, 152.38, 145.25, 99.38, 85.12, 82.75, 73.88, 75.38, 85.5, 93.75, 77.0, 82.62, 79.38, 92.5, 79.88]",15.000219332433923,186853.0,0.4753398732058293
31.3689,121.4777,1530,-1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 3, 3, 2, 1, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",13.0,"[69.0, 83.0, 67.0, 44.5, 53.5, 35.0, 28.0, 19.75, 23.75, 41.38, 31.88, 77.25, 159.12, 100.5, 124.75, 145.38, 230.5, 227.25, 169.88, 145.75, 128.25, 97.0, 100.75, 88.38, 86.0, 126.75, 123.25, 145.88, 149.12, 93.5, 115.38, 114.88, 97.62, 81.5, 108.25, 105.25, 95.12, 101.25, 76.88, 76.0, 78.75, 97.12, 90.25, 71.12, 78.12, 75.62, 74.5, 76.5]",15.029677916609293,122037.0,0.5789956555649997
31.3689,121.4877,1531,33130.2,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",13.0,"[509.75, 604.88, 720.25, 805.0, 910.88, 890.38, 962.62, 944.25, 978.0, 935.12, 952.75, 886.12, 820.12, 594.88, 593.62, 472.25, 538.0, 375.12, 267.0, 228.25, 202.75, 184.88, 216.12, 156.25, 181.12, 173.75, 183.75, 209.12, 190.0, 134.0, 182.62, 163.75, 139.25, 154.25, 203.25, 221.75, 183.75, 238.38, 206.75, 225.88, 233.5, 219.88, 268.5, 286.12, 325.0, 359.75, 372.0, 425.12]",15.118903423241637,112271.0,0.6826514379241699
31.3689,121.4977,1532,36776.142857142855,"[1, 1, 1, 1, 1, 1, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",0.0,"[624.5, 728.12, 931.12, 872.25, 1083.5, 1096.5, 1333.38, 1327.62, 1453.38, 1373.38, 1381.5, 1172.38, 1153.88, 864.38, 750.88, 655.25, 821.75, 800.25, 825.12, 764.0, 654.75, 616.5, 513.0, 447.25, 430.62, 408.75, 468.38, 443.25, 467.12, 421.5, 459.12, 432.25, 439.38, 418.75, 464.12, 410.12, 453.62, 617.38, 594.25, 452.25, 507.88, 506.0, 584.5, 625.12, 666.62, 566.25, 635.25, 638.5]",15.266847982863476,215681.0,0.5875301136859074
31.3689,121.5077,1533,-1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",13.0,"[14.88, 12.88, 15.38, 7.5, 6.62, 5.0, 4.5, 2.25, 2.0, 2.88, 4.38, 7.88, 10.5, 16.62, 22.62, 25.75, 32.5, 35.5, 37.0, 43.88, 34.12, 32.88, 26.38, 23.25, 22.75, 24.0, 26.12, 24.38, 21.0, 20.62, 26.0, 19.62, 23.5, 23.25, 21.12, 21.75, 18.62, 27.5, 21.38, 17.62, 17.38, 19.75, 20.38, 25.88, 24.12, 21.5, 19.88, 21.5]",15.471827237652349,233607.0,0.5526811662068175
31.3689,121.5177,1534,-1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",6.0,"[0.0, 2.12, 0.0, 0.0, 3.62, 0.0, 0.12, 1.62, 0.0, 1.5, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 1.75, 0.0, 7.75, 22.5, 22.5, 25.75, 26.12, 24.75, 22.5, 27.12, 25.5, 9.25, 3.25, 0.0, 2.0, 0.0, 3.25, 5.88, 0.25, 0.88, 3.88, 0.88, 3.0, 1.75, 2.38, 0.88, 0.0, 0.75, 6.62, 3.0, 7.62, 3.38]",15.731611897359867,195617.0,0.5178322187277277
31.3689,121.5277,1535,-1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",13.0,"[30.5, 61.0, 150.0, 156.5, 159.0, 157.75, 157.38, 157.5, 157.38, 121.75, 101.75, 70.25, 21.75, 0.12, 0.0, 0.0, 0.0, 0.0, 1.5, 0.0, 0.12, 2.62, 0.12, 0.38, 0.12, 2.62, 4.0, 2.25, 0.25, 0.12, 0.75, 0.25, 0.12, 2.0, 3.12, 0.0, 0.62, 0.0, 2.88, 2.5, 0.25, 0.12, 0.0, 4.0, 2.5, 2.88, 0.0, 1.38]",16.043539874896,37668.0,0.4829832712486378
31.3689,121.5377,1536,31861.5,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",9.0,"[10.12, 10.0, 6.12, 4.62, 3.12, 2.25, 0.75, 0.0, 2.12, 2.75, 4.12, 1.38, 2.88, 2.88, 6.62, 6.88, 6.5, 9.0, 13.75, 6.12, 15.38, 10.75, 5.88, 10.75, 11.38, 9.25, 9.75, 9.38, 12.88, 8.12, 10.38, 4.5, 10.25, 2.75, 7.0, 7.62, 3.88, 10.38, 14.25, 11.62, 8.38, 8.38, 8.5, 12.75, 11.12, 7.12, 5.0, 5.75]",16.404636980897116,38857.0,0.448134323769548
31.3689,121.5477,1537,27806.555555555555,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",13.0,"[266.12, 316.25, 314.0, 327.25, 381.0, 365.38, 371.5, 345.88, 362.5, 312.38, 304.12, 229.12, 181.38, 50.25, 41.75, 36.0, 37.0, 61.62, 46.62, 42.88, 52.5, 46.0, 53.75, 86.75, 86.0, 99.0, 69.38, 89.0, 76.25, 85.75, 79.12, 73.88, 79.0, 78.25, 66.25, 66.5, 72.0, 106.75, 167.0, 151.75, 175.12, 166.5, 163.62, 199.5, 197.5, 193.5, 239.62, 264.38]",16.811735218758642,94135.0,0.6519465621679815
31.3689,121.5577,1538,-1.0,"[1, 1, 1, 1, 1, 1, 1, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",12.0,"[15.0, 34.12, 24.75, 23.88, 18.0, 6.62, 13.62, 10.0, 22.12, 13.62, 20.62, 13.12, 27.25, 32.38, 38.25, 48.12, 59.5, 72.25, 63.5, 45.62, 53.75, 34.62, 66.38, 23.38, 45.75, 42.88, 26.62, 59.38, 33.38, 50.38, 36.0, 60.38, 36.62, 52.75, 36.88, 25.0, 36.5, 47.62, 52.5, 40.75, 37.62, 42.5, 45.12, 55.25, 39.88, 41.75, 23.62, 27.62]",17.261580210922684,109876.0,0.6428365934029592
31.3689,121.5677,1539,-1.0,"[1, 1, 1, 1, 1, 1, 2, 2, 1, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 2, 2, 2, 2, 2, 2, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",2.0,"[10.88, 10.75, 12.5, 8.12, 6.5, 5.12, 5.88, 6.12, 9.75, 8.38, 12.25, 12.38, 11.5, 15.5, 16.38, 28.0, 27.12, 42.38, 28.12, 22.0, 19.25, 19.0, 31.88, 12.0, 14.0, 8.5, 7.75, 17.38, 11.0, 21.75, 10.25, 33.0, 28.12, 20.88, 14.25, 19.38, 24.62, 25.25, 24.88, 16.12, 11.25, 14.12, 18.25, 11.88, 8.12, 12.88, 8.38, 7.75]",17.750922378467873,58273.0,0.6337266246379369
31.3689,121.5777,1540,-1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 2, 3, 1, 1, 1, 3, 3]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",13.0,"[2.75, 2.88, 3.25, 1.62, 1.38, 1.25, 2.38, 1.5, 2.12, 1.62, 2.62, 2.5, 2.62, 3.62, 3.5, 6.5, 7.38, 17.38, 11.5, 10.25, 5.88, 6.38, 7.5, 5.62, 4.38, 3.38, 3.25, 5.5, 2.25, 11.0, 11.0, 17.12, 3.38, 5.12, 3.25, 7.75, 2.62, 8.12, 3.88, 3.12, 2.88, 4.25, 6.0, 1.38, 4.12, 4.75, 4.62, 1.75]",18.27658946985315,8007.0,0.6246166558729146
31.3689,121.5877,1541,-1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",1.0,"[0.12, 0.0, 0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.12, 0.25, 0.38, 0.12, 5.25, 0.5, 0.12, 0.12, 0.0, 0.38, 0.12, 0.0, 0.0, 0.0, 0.0, 0.12, 2.12, 1.38, 0.0, 0.0, 0.0, 0.0, 0.12, 0.0, 0.25, 0.0, 0.0, 0.25, 0.0, 0.25, 0.0, 3.38, 0.0]",18.83554043058008,5795.0,0.6155066871078922
31.3689,121.5977,1542,-1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 1, 3, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 3]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",1.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.12, 0.0, 0.62, 0.0, 0.62, 0.88, 5.5, 7.0, 0.5, 1.38, 1.25, 0.62, 0.62, 0.0, 0.62, 1.0, 0.0, 0.0, 3.12, 2.62, 3.25, 2.25, 2.88, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",19.42490224178971,15414.0,0.60639671834287
31.3689,121.6077,1543,-1.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[5.53, 6.49, 11.32, 16.78, 20.87, 24.43, 31.3, 31.4, 27.84, 20.27, 15.18, 7.18]","[7.81, 9.42, 8.47, 7.84, 8.69, 7.08, 10.53, 7.5, 9.63, 8.74, 8.44, 6.87]","[72.38, 79.14, 72.19, 79.07, 70.79, 84.64, 73.76, 73.36, 82.2, 79.51, 71.75, 64.72]","[7.51, 8.81, 9.1, 12.04, 19.44, 17.31, 23.87, 26.53, 24.64, 16.89, 16.3, 12.65]","[14.01, 27.53, 18.43, 41.12, 28.93, 48.28, 35.25, 6.8, 13.69, 26.08, 12.17, 11.18]","[123.77, 125.94, 185.02, 189.54, 246.3, 191.61, 240.9, 253.73, 194.67, 136.44, 124.44, 115.61]",0.0,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 5.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.62, 0.38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",20.041992262182905,16588.166666666668,0.5972867495778477
