time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service
288,5,4126.0,12.0,4119.0,4126.0,153,4891.388584923663,1529667.9685819505,158
289,6,4135.0,15.0,4126.0,4135.0,221,5708.014334973878,1535375.9829169244,227
290,2,4138.0,5.0,4135.0,4138.0,164,4960.700486721649,1540336.683403646,166
291,8,4136.0,6.0,4138.0,4136.0,178,5305.238748715648,1545641.9221523618,186
292,7,4134.0,5.0,4136.0,4134.0,218,5665.451183801788,1551307.3733361636,225
293,2,4134.0,2.0,4134.0,4134.0,167,5004.1974174052475,1556311.5707535688,169
294,7,4127.0,0.0,4134.0,4127.0,160,4989.915351301723,1561301.4861048704,167
295,7,4120.0,0.0,4127.0,4120.0,217,5656.7214499385955,1566958.207554809,224
296,8,4113.0,1.0,4120.0,4113.0,175,5274.231209323772,1572232.4387641328,183
297,6,4112.0,5.0,4113.0,4112.0,156,4957.070874514829,1577189.5096386475,162
298,9,4110.0,7.0,4112.0,4110.0,224,5805.423206416694,1582994.9328450642,233
299,3,4140.0,33.0,4110.0,4140.0,164,5000.518171663038,1587995.4510167271,167
300,1,4174.0,35.0,4140.0,4174.0,177,5122.53962447767,1593117.9906412049,178
301,5,4204.0,35.0,4174.0,4204.0,204,5459.93085757506,1598577.92149878,209
302,6,4230.0,32.0,4204.0,4230.0,181,5291.671452096311,1603869.592950876,187
303,3,4248.0,21.0,4230.0,4248.0,172,5091.731629185663,1608961.3245800617,175
304,3,4287.0,42.0,4248.0,4287.0,216,5588.981561524688,1614550.3061415865,219
305,2,4322.0,37.0,4287.0,4322.0,182,5182.2093187125065,1619732.515460299,184
306,1,4357.0,36.0,4322.0,4357.0,158,4868.334766151784,1624600.850226451,159
307,5,4381.0,29.0,4357.0,4381.0,222,5732.226747574392,1630333.0769740252,227
308,6,4405.0,30.0,4381.0,4405.0,167,5053.455837479879,1635386.532811505,173
309,3,4440.0,38.0,4405.0,4440.0,179,5223.330137051773,1640609.862948557,182
310,8,4458.0,26.0,4440.0,4458.0,217,5654.4531029315685,1646264.3160514885,225
311,10,4484.0,36.0,4458.0,4484.0,166,5115.382954252378,1651379.699005741,176
312,6,4511.0,33.0,4484.0,4511.0,170,5086.760552945208,1656466.4595586862,176
313,4,4529.0,22.0,4511.0,4529.0,214,5552.836688937478,1662019.2962476236,218
314,14,4547.0,32.0,4529.0,4547.0,162,5147.201017740754,1667166.4972653643,176
315,11,4569.0,33.0,4547.0,4569.0,163,5103.389263767815,1672269.886529132,174
316,5,4596.0,32.0,4569.0,4596.0,219,5680.5841115572375,1677950.4706406894,224
317,4,4623.0,31.0,4596.0,4623.0,157,4907.671429353473,1682858.142070043,161
