vertiport,low_battery_count
1276,10
1276,15
1276,15
1276,10
1276,10
1276,9
1276,12
1276,13
1276,16
1276,19
1276,26
1276,31
1276,33
1276,29
1276,31
1276,30
1276,24
1276,30
1276,34
1276,45
1276,42
1276,49
1276,45
1276,45
1276,42
1276,47
1276,51
1276,53
1276,53
1276,47
1276,45
1276,51
1276,56
1276,60
1276,49
1276,41
1276,50
1276,58
1276,65
1276,67
1276,64
1276,61
1276,60
1276,56
1276,51
1276,55
1276,63
1276,67
1276,63
1276,67
1276,58
1276,57
1276,56
1276,60
1276,63
1276,62
1276,60
1276,67
1276,61
1276,62
1276,58
1276,58
1276,57
1276,64
1276,63
1276,71
1276,64
1276,64
1276,56
1276,58
1276,57
1276,62
1276,73
1276,73
1276,59
1276,55
1276,53
1276,60
1276,64
1276,67
1276,72
1276,66
1276,63
1276,57
1276,53
1276,61
1276,75
1276,72
1276,78
1276,71
1276,67
1276,63
1276,59
1276,63
1276,74
1276,80
1276,78
1276,62
1276,56
1276,53
1276,63
1276,67
1276,72
1276,72
1276,72
1276,68
1276,60
1276,47
1276,53
1276,65
1276,72
1276,76
1276,67
1276,58
1276,56
1276,51
1276,58
1276,69
1276,78
1276,77
1276,60
1276,54
1276,46
1276,57
1276,60
1276,68
1276,69
1276,61
1276,52
1276,56
1276,45
1276,50
1276,60
1276,63
1276,67
1276,59
1276,52
1276,49
1276,46
1276,52
1276,57
1276,62
1276,60
1276,53
1276,46
1276,41
1276,49
1276,52
1276,51
1276,50
1276,42
1276,42
1276,46
1276,41
1276,43
1276,42
1276,39
1276,39
1276,35
1276,32
1276,34
1276,28
1276,20
1276,22
1276,11
1276,7
1276,1
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,1
1276,2
1276,2
1276,2
1276,1
1276,0
1276,2
1276,0
1276,2
1276,2
1276,1
1276,0
1276,1
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,1
1276,1
1276,2
1276,0
1276,1
1276,2
1276,1
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,1
1276,1
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,1
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,1
1276,1
1276,1
1276,0
1276,0
1276,0
1276,0
1276,3
1276,2
1276,1
1276,0
1276,2
1276,2
1276,2
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,1
1276,0
1276,0
1276,0
1276,2
1276,2
1276,1
1276,0
1276,0
1276,1
1276,1
1276,2
1276,1
1276,1
1276,0
1276,0
1276,0
1276,1
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,0
1276,1
1276,2
1276,1
1276,1
1276,6
1276,8
1276,9
1276,1
1276,0
1276,2
1276,4
1276,2
1276,5
1276,2
1276,1
1276,0
1276,1
1276,5
1276,4
1276,2
1276,2
1276,3
1276,3
1276,1
1276,12
1276,15
1276,18
1276,2
1276,2
1276,3
1276,18
1276,24
1276,19
1276,15
1276,8
1276,5
1276,7
1276,14
1276,14
1276,8
1276,4
1276,6
1276,6
1276,4
1276,3
1276,4
1276,3
1276,11
1276,12
1276,15
1276,11
1276,9
1276,7
1276,13
1276,16
1276,21
1276,14
1276,23
1276,11
1276,17
1276,16
1276,17
1276,10
1276,6
1276,15
1276,15
1276,27
1276,19
1276,19
1276,23
1276,21
1276,20
1276,13
1276,9
1276,15
1276,16
1276,28
1276,18
1276,27
1276,12
1276,12
1276,3
1276,5
1276,1
1276,3
1276,3
1276,2
1276,1
1276,1
1276,0
1276,0
1276,1
1276,1
1276,0
1276,2
1276,2
1276,6
1276,5
1276,5
1276,2
1276,1
1276,2
1276,1
1276,0
1276,0
1276,2
1276,3
1276,4
1276,2
1276,7
1276,3
1276,2
1276,3
1276,3
1276,4
1276,10
1276,9
1276,12
1276,5
1276,2
1276,4
1276,6
1276,10
1276,11
1276,8
1276,4
1276,6
1276,10
1276,11
1276,9
1276,9
1276,5
1276,5
1276,6
1276,7
1276,4
1276,2
1276,0
1276,0
1276,1
1276,3
1276,5
1276,3
1276,1
1276,0
1276,1
1276,1
1276,1
1276,1
1276,1
1276,3
1276,2
1276,3
1276,5
1276,3
1276,6
1276,7
1276,5
1276,3
1276,5
1276,8
1276,9
1276,11
1276,8
1276,8
1276,11
1276,5
1276,7
1276,7
1276,8
1276,7
1276,6
1276,4
1276,4
917,0
917,0
917,0
917,0
917,1
917,0
917,0
917,1
917,1
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,1
917,0
917,0
917,1
917,0
917,0
917,0
917,0
917,0
917,1
917,2
917,1
917,1
917,1
917,3
917,3
917,4
917,4
917,4
917,3
917,2
917,4
917,2
917,5
917,3
917,3
917,1
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,2
917,2
917,1
917,1
917,1
917,1
917,0
917,0
917,0
917,1
917,1
917,1
917,0
917,1
917,0
917,0
917,1
917,1
917,3
917,2
917,2
917,0
917,0
917,0
917,0
917,1
917,0
917,0
917,1
917,8
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,1
917,2
917,2
917,0
917,0
917,1
917,3
917,0
917,1
917,1
917,2
917,1
917,2
917,1
917,1
917,0
917,1
917,0
917,0
917,1
917,1
917,1
917,0
917,1
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,2
917,2
917,0
917,0
917,0
917,1
917,0
917,0
917,1
917,1
917,0
917,0
917,0
917,1
917,1
917,1
917,1
917,1
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,0
917,1
917,3
917,3
917,1
917,1
917,1
917,1
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,2
917,2
917,1
917,2
917,0
917,0
917,1
917,2
917,2
917,1
917,0
917,0
917,1
917,1
917,2
917,1
917,2
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,1
917,1
917,0
917,0
917,0
917,1
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,1
917,0
917,0
917,1
917,0
917,2
917,2
917,0
917,0
917,0
917,1
917,0
917,0
917,0
917,1
917,0
917,0
917,4
917,4
917,1
917,0
917,1
917,2
917,2
917,1
917,0
917,2
917,0
917,0
917,0
917,1
917,0
917,0
917,0
917,1
917,1
917,0
917,0
917,0
917,1
917,2
917,1
917,2
917,0
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,2
917,0
917,0
917,0
917,0
917,1
917,2
917,3
917,3
917,3
917,1
917,2
917,1
917,2
917,4
917,2
917,1
917,0
917,1
917,1
917,2
917,3
917,2
917,2
917,1
917,2
917,2
917,3
917,3
917,3
917,3
917,2
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,2
917,3
917,3
917,4
917,4
917,5
917,3
917,5
917,2
917,4
917,4
917,4
917,2
917,0
917,3
917,4
917,5
917,5
917,3
917,3
917,4
917,5
917,3
917,2
917,2
917,1
917,1
917,0
917,0
917,0
917,0
917,0
917,0
917,1
917,2
917,2
917,2
917,2
917,2
917,3
917,5
917,5
917,6
917,3
917,6
917,5
917,6
917,3
917,2
917,0
917,0
917,2
917,6
917,5
917,4
917,5
917,5
917,4
917,2
917,1
917,0
917,0
917,0
917,3
917,3
917,3
917,1
917,2
917,2
917,4
917,2
917,3
917,4
917,4
917,6
917,2
917,3
917,3
917,3
917,2
917,1
917,1
917,0
917,0
917,0
917,0
917,1
917,2
917,4
917,5
917,5
917,4
917,6
917,5
917,4
917,4
917,6
917,6
917,4
917,2
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,0
855,0
855,1
855,2
855,3
855,4
855,7
855,7
855,4
855,3
855,4
855,3
855,5
855,6
855,6
855,6
855,3
855,3
855,3
855,4
855,4
855,2
855,3
855,4
855,3
855,4
855,3
855,3
855,3
855,3
855,3
855,3
855,4
855,4
855,4
855,3
855,3
855,3
855,3
855,3
855,3
855,3
855,3
855,4
855,5
855,3
855,1
855,2
855,2
855,3
855,1
855,1
855,0
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,0
855,0
855,0
855,1
855,1
855,1
855,0
855,0
855,1
855,1
855,1
855,0
855,0
855,1
855,2
855,2
855,1
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,2
855,2
855,2
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,0
855,0
855,0
855,1
855,1
855,1
855,2
855,1
855,1
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,1
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,0
855,1
855,1
855,1
855,0
855,0
855,0
