time_step,met_demand,unmet_demand,new_demand,carried_in_unmet,carried_out_unmet,n_rebalance_moves,iteration_cost,cumulative_cost,n_vehicles_in_service,unmet_fleet_insufficient,unmet_away_flying,unmet_insufficient_battery,mean_age_at_service_bins,max_backlog_age_bins,backlog_over_threshold
419,9308,28326.976190476234,9642.714285714286,27992.261904761926,28326.976190476158,80,333767.7454490928,153545918.2570962,13351,16914.54761904761,374.89880952380946,10939.041666666666,1.5671855495528657,418,12160.136904761775
420,8505,29376.73809523804,9554.761904761903,28326.976190476158,29376.738095238114,9,320494.95965032093,153866413.2167465,12776,17035.696428571453,188.11904761904646,12065.797619047624,1.5336517734665869,419,12448.267857142617
421,9156,29775.499999999985,9554.761904761903,29376.738095238114,29775.500000000015,70,316875.85121035395,154183289.06795686,13436,18091.172619047644,269.7797619047611,11322.916666666662,1.6151541274001977,420,12666.94642857139
422,8729,31787.02380952386,10740.523809523826,29775.500000000015,31787.023809523802,16,327481.52184459637,154510770.58980146,12660,19747.60714285716,435.4583333333324,11521.660714285714,1.4161463703364283,421,13114.041666666652
423,9746,32781.547619047604,10740.523809523826,31787.023809523802,32781.54761904761,98,348191.61508584913,154858962.2048873,12889,21715.04166666668,298.10714285714255,10675.875000000007,1.7010318030351885,422,13434.148809523711
424,9745,34350.309523809534,11313.761904761905,32781.54761904761,34350.309523809476,183,367068.15496343956,155226030.35985073,13543,23707.11309523808,362.9464285714295,10185.291666666664,1.9951898409440743,423,13496.83928571395
425,9366,36298.0714285714,11313.761904761905,34350.309523809476,36298.071428571464,9,328983.03418534895,155555013.39403608,11644,24974.9761904762,209.75000000000003,11035.386904761903,1.8637472926390304,424,13822.5416666666
426,10206,37236.76190476187,11144.690476190484,36298.071428571464,37236.76190476186,318,387937.6057430554,155942950.99977913,12202,26855.904761904734,56.48214285714272,10229.357142857149,1.6987334714407014,425,14081.107142856858
427,9051,39330.452380952265,11144.690476190484,37236.76190476186,39330.452380952425,89,349709.7807046543,156292660.78048378,11522,27685.095238095255,0.0,11548.970238095248,2.1490127373455152,426,14324.333333333205
428,9914,39623.45238095236,10207.000000000002,39330.452380952425,39623.4523809524,388,384560.028832365,156677220.80931616,12067,29275.815476190484,0.0,10238.374999999996,2.0982617174366203,427,14500.821428571257
429,9199,40631.45238095234,10207.000000000002,39623.4523809524,40631.45238095235,580,348255.73175793694,157025476.5410741,11615,29835.333333333332,75.11309523809558,10628.18452380951,2.14778780302207,428,14807.059523809357
430,8216,41063.404761904625,8647.95238095239,40631.45238095235,41063.40476190485,1082,374835.7812917464,157400312.32236585,10919,30073.488095238095,146.70238095238074,10745.386904761908,2.5620421245421237,429,14931.535714285576
431,9244,40467.35714285712,8647.95238095239,41063.40476190485,40467.35714285713,399,396158.51676020335,157796470.83912605,10883,29521.33928571429,0.0,10825.196428571417,3.710215506583422,430,14584.255952380672
432,9581,37345.88095238079,6459.523809523805,40467.35714285713,37345.88095238099,1150,396105.40208337776,158192576.24120942,11591,27453.125000000025,3.988095238095333,9752.202380952387,3.663386986148174,431,14709.916666666402
433,8197,35608.40476190465,6459.523809523805,37345.88095238099,35608.404761904785,951,380644.6612259952,158573220.90243542,10572,24454.0416666667,0.0,10977.702380952383,3.9963009114832992,432,14556.30952380916
434,7198,32576.833333333125,4166.428571428578,35608.404761904785,32576.833333333307,2461,409923.81591895886,158983144.71835437,11033,22103.16071428571,0.0,10285.458333333334,5.3979838149486055,433,14591.172619047182
435,8658,28085.261904761683,4166.428571428578,32576.833333333307,28085.261904761912,1595,381863.4798741821,159365008.19822857,11281,17765.68452380953,26.70238095238051,10102.541666666675,7.0682784432784524,434,14641.821428571175
436,6682,23664.476190476,2261.214285714292,28085.261904761912,23664.47619047617,3280,429518.4549124731,159794526.65314105,10932,13343.12500000001,28.416666666667226,10084.101190476184,10.636713238123725,435,13731.113095237695
437,7593,18332.69047619026,2261.214285714292,23664.47619047617,18332.69047619049,2037,414649.75723229407,160209176.41037336,10657,8338.994047619055,98.58928571428572,9695.005952380954,10.591368616457528,436,12605.130952380663
438,4034,15553.166666666515,1254.47619047619,18332.69047619049,15553.166666666666,5734,463323.4877875827,160672499.89816093,10420,4925.589285714294,0.0,10398.363095238094,19.581245425785525,437,11962.946428571118
439,4065,12742.642857142826,1254.47619047619,15553.166666666666,12742.642857142855,4658,423852.7167775527,161096352.6149385,9215,1218.988095238095,0.0,11248.833333333334,18.570820886780268,438,10468.952380952085
440,3758,10122.023809523775,1137.3809523809502,12742.642857142855,10122.023809523813,6766,477729.7093760014,161574082.3243145,11082,809.8571428571429,0.0,9030.636904761912,20.92372304163812,439,9046.791666666619
441,2600,8659.404761904732,1137.3809523809502,10122.023809523813,8659.404761904758,7515,454872.48105530016,162028954.8053698,10418,69.63095238095156,0.0,8284.148809523816,25.771841804029254,440,7853.732142857094
442,2593,8962.761904761874,2896.3571428571463,8659.404761904758,8962.761904761908,8056,433594.4325782958,162462549.2379481,11090,361.2261904761918,0.0,8364.773809523813,2.7038914293060006,441,7741.720238095192
443,2985,8874.119047619024,2896.3571428571463,8962.761904761908,8874.11904761906,8118,436614.6857093217,162899163.92365742,11247,220.76190476190538,0.0,8385.482142857149,1.9366375528435793,442,7684.315476190454
444,5307,9682.809523809567,6115.690476190475,8874.11904761906,9682.809523809541,6122,427262.1271791563,163326426.05083656,11576,638.57142857143,6.678571428571786,8823.142857142859,1.6180078871571253,443,7440.982142857112
445,5049,10749.500000000047,6115.690476190475,9682.809523809541,10749.500000000011,5359,371457.821657271,163697883.87249383,10772,908.8273809523816,0.0,9640.321428571431,0.4276353639098741,444,7455.630952380939
446,6787,11926.500000000044,7963.999999999989,10749.500000000011,11926.500000000022,3950,376076.9108172651,164073960.7833111,11102,1907.4047619047624,9.904761904761955,9822.898809523811,0.140782097427155,445,7473.148809523805
447,7012,12878.500000000091,7963.999999999989,11926.500000000022,12878.5,2965,346158.7452791308,164420119.52859023,12347,2572.3452380952413,188.1369047619056,9947.386904761905,0.5817628962594745,446,7442.386904761922
448,7549,14348.666666666675,9019.166666666664,12878.5,14348.666666666679,2549,357522.6327541147,164777642.16134435,12658,3950.065476190477,241.54166666666706,10004.2619047619,0.8993969557620345,447,7385.392857142845
449,8172,15195.83333333334,9019.166666666664,14348.666666666679,15195.833333333354,1479,337809.052667191,165115451.21401155,12906,4543.48214285715,333.35119047619014,10199.702380952387,1.038838338810806,448,7329.386904761943
450,8448,17595.61904761903,10847.785714285717,15195.833333333354,17595.619047619035,691,341906.7736641882,165457357.98767573,12545,6746.130952380954,203.7261904761897,10532.875000000005,1.188428650342709,449,7250.0952380953
451,10073,18370.40476190467,10847.785714285717,17595.619047619035,18370.404761904763,546,373059.08688143856,165830417.07455716,12657,8500.982142857147,229.79166666666623,9527.047619047627,1.5557330298345913,450,7012.023809523944
452,9664,19685.476190476176,10979.071428571422,18370.404761904763,19685.476190476194,540,341066.13756066945,166171483.21211782,12620,9220.8630952381,271.70238095238113,10089.886904761908,0.6610696793204036,451,7199.696428571564
453,10347,20317.547619047607,10979.071428571422,19685.476190476194,20317.547619047626,9,346422.9035904534,166517906.11570826,12849,9732.464285714299,293.46428571428544,10198.0,0.7221969100774558,452,7361.130952381126
454,10156,20786.02380952376,10624.476190476189,20317.547619047626,20786.023809523813,224,349444.1496046272,166867350.26531288,12650,10511.119047619053,308.6190476190478,9851.934523809532,0.7461335311990104,453,7778.375000000186
455,9650,21760.499999999945,10624.476190476189,20786.023809523813,21760.500000000015,123,342591.7017296945,167209941.96704257,11778,10640.410714285725,269.52976190476176,10740.904761904763,2.319234517641254,454,7974.357142857357
456,11062,21473.40476190475,10774.904761904767,21760.500000000015,21473.40476190478,254,364028.36356799386,167573970.33061057,12564,11800.827380952389,34.60714285714292,9529.964285714286,1.090403870823327,455,8250.386904762127
457,11338,20910.309523809516,10774.904761904767,21473.40476190478,20910.309523809516,72,377309.6042464365,167951279.934857,13234,11404.749999999996,312.2797619047626,9077.773809523804,0.948476047677848,456,8566.160714285794
458,10627,22075.45238095234,11792.142857142855,20910.309523809516,22075.452380952393,47,336368.1728113962,168287648.1076684,12807,11795.82738095239,130.80357142857105,10049.142857142857,1.3374849328081662,457,8897.309523809517
459,10562,23305.595238095193,11792.142857142855,22075.452380952393,23305.595238095248,183,347135.8680943678,168634783.97576275,12808,13240.4880952381,294.3511904761906,9669.208333333332,0.6084801985554679,458,9312.696428571495
460,10320,24526.904761904712,11541.30952380952,23305.595238095248,24526.904761904745,9,348944.6074028304,168983728.5831656,12883,13948.01785714285,92.94047619047703,10381.196428571426,1.0503512596899225,459,9692.886904762046
461,10013,26055.214285714217,11541.30952380952,24526.904761904745,26055.214285714283,9,341310.05561157374,169325038.63877717,13523,15106.779761904776,595.2559523809523,10256.148809523813,1.206330282537464,460,10122.7023809525
462,10495,26766.095238095113,11205.880952380967,26055.214285714283,26766.095238095244,9,360501.9470629595,169685540.58584014,13035,16261.095238095257,548.5773809523815,9862.779761904765,1.421623675673223,461,10384.255952380983
463,10128,27843.97619047609,11205.880952380967,26766.095238095244,27843.976190476205,229,345585.4205825514,170031126.0064227,13812,17247.87500000001,737.5892857142859,9778.029761904761,1.038747484578351,462,10782.797619047586
464,9193,29196.166666666664,10545.190476190486,27843.976190476205,29196.166666666642,226,342803.4078600964,170373929.4142828,12628,17751.37499999999,385.8214285714286,10962.19642857143,1.3115122531118397,463,11002.70238095256
465,10091,29650.35714285716,10545.190476190486,29196.166666666642,29650.357142857116,6,347382.0363622745,170721311.45064506,12902,18741.357142857145,300.62500000000125,10515.190476190473,1.066323244192138,464,11437.595238095351
466,9667,29626.071428571428,9642.714285714286,29650.357142857116,29626.071428571424,177,340930.9523756292,171062242.40302068,13632,18486.98214285714,519.4345238095241,10532.119047619046,1.2071745062978132,465,11881.470238095304
467,8944,30324.78571428574,9642.714285714286,29626.071428571424,30324.7857142857,6,355040.3170781507,171417282.72009882,13455,18375.24404761905,114.99404761904685,11740.44047619047,4.588836490544345,466,11870.976190476353
468,9097,30782.547619047516,9554.761904761903,30324.7857142857,30782.547619047626,115,338042.21851923916,171755324.93861806,13185,19084.886904761923,49.90476190476403,11559.761904761901,1.6272973298366278,467,12188.21428571442
469,9387,30950.309523809432,9554.761904761903,30782.547619047626,30950.309523809556,6,354040.5128113888,172109365.45142946,13074,19446.880952380972,592.309523809524,10820.7619047619,2.5809617657652173,468,12224.029761904754
470,9143,32547.83333333338,10740.523809523826,30950.309523809556,32547.83333333332,61,322262.21454160626,172431627.66597107,13432,21008.72023809524,431.85714285714187,11027.880952380954,1.3425525903241098,469,12922.095238095246
471,9212,34076.35714285712,10740.523809523826,32547.83333333332,34076.35714285713,303,354581.76013479364,172786209.42610586,12569,23031.767857142884,59.0178571428587,10886.767857142851,2.132528353286603,470,13177.30357142856
472,8909,36481.11904761905,11313.761904761905,34076.35714285713,36481.119047619075,9,331329.8580789989,173117539.28418484,12129,24463.54761904765,146.79166666666683,11796.803571428569,2.035565960585605,471,13563.624999999802
473,9501,38293.880952381,11313.761904761905,36481.119047619075,38293.88095238097,299,341226.2687950163,173458765.55297986,12003,27255.19642857143,109.13690476190476,10850.946428571426,1.6816744853925156,472,14072.958333333292
474,10305,39133.57142857138,11144.690476190484,38293.88095238097,39133.57142857141,87,371585.5437216813,173830351.09670153,12689,29162.779761904756,31.69642857142869,9851.089285714286,1.9137375522746747,473,14407.172619047384
475,9120,41158.26190476182,11144.690476190484,39133.57142857141,41158.261904761916,318,342531.1095704989,174172882.20627204,11884,30410.589285714337,218.14285714285637,10447.154761904769,1.825693791771092,474,14805.535714285343
476,9017,42348.26190476185,10207.000000000002,41158.261904761916,42348.2619047619,419,357414.9831234085,174530297.18939546,11359,31353.029761904796,41.8333333333336,10859.57738095238,1.9827732801005526,475,15123.172619047504
477,9663,42892.261904761835,10207.000000000002,42348.2619047619,42892.261904761974,103,385128.3798428986,174915425.56923836,11358,32128.68452380954,0.0,10666.172619047615,3.4133988015158536,476,15157.05952380939
478,8900,42640.214285714246,8647.95238095239,42892.261904761974,42640.21428571424,941,386705.1583499123,175302130.72758827,11443,32248.238095238103,5.184523809524535,10276.416666666664,2.7664151952915965,477,15534.309523809317
479,8936,42352.16666666651,8647.95238095239,42640.21428571424,42352.16666666669,1737,392502.1225900388,175694632.8501783,11616,32417.124999999993,0.0,9825.58333333334,3.254920239693908,478,15750.619047618795
480,9207,40783.66666666669,7638.5,42352.16666666669,40783.666666666715,1277,393462.9813434123,176088095.83152172,12002,30806.5625,214.354166666668,9627.93750000001,2.4280238379700676,479,16294.654761904561
481,9369,39053.166666666715,7638.5,40783.666666666715,39053.16666666669,1641,374655.5334707984,176462751.36499253,12012,29533.25000000001,0.0,9371.95833333334,4.348674897966445,480,16336.297619047291
482,8269,35991.66666666669,5207.5,39053.16666666669,35991.66666666669,965,368987.50802191,176831738.87301445,10094,24784.70833333334,13.62499999999956,11029.020833333341,5.863726540319837,481,16664.821428571027
483,9260,31939.166666666693,5207.5,35991.66666666669,31939.16666666668,659,412144.69601627206,177243883.56903073,11478,21696.708333333358,122.95833333333374,9944.08333333334,6.610146045459199,482,16172.577380952027
484,7074,28045.79166666668,3180.625,31939.16666666668,28045.791666666668,1969,391669.85707660764,177635553.42610735,9784,17206.770833333358,0.0,10647.604166666675,6.645551870027069,483,15425.309523809072
485,7351,23875.416666666668,3180.625,28045.791666666668,23875.416666666668,2395,384638.68160889135,178020192.10771623,10478,13354.666666666682,0.0,10324.708333333345,8.379142212591729,484,13865.416666666228
486,7660,18024.729166666668,1809.3125,23875.416666666668,18024.729166666682,3015,415598.6925071595,178435790.80022338,11104,8107.645833333343,0.0,9706.85416666667,8.050323262464236,485,12368.244047618875
487,5228,14606.041666666682,1809.3125,18024.729166666682,14606.041666666688,5302,441112.02337727573,178876902.82360065,11079,4450.166666666672,0.0,9890.750000000005,10.516835287098772,486,11310.696428571311
488,4997,11076.104166666688,1467.0625,14606.041666666688,11076.104166666688,4754,419409.9652097046,179296312.78881034,10762,790.0833333333335,106.29166666666634,9905.541666666679,11.982081510811291,487,9799.017857142835
489,3004,9539.166666666688,1467.0625,11076.104166666688,9539.16666666668,7300,463073.8220504838,179759386.61086082,10852,230.2500000000016,0.0,9000.083333333341,31.036434555513175,488,8664.500000000096
490,3734,8830.04166666668,3024.875,9539.16666666668,8830.041666666675,7489,453081.72029168904,180212468.3311525,11605,275.43750000000443,46.33333333333141,8245.833333333334,12.8227564593057,489,7809.500000000113
491,3294,8560.916666666675,3024.875,8830.041666666675,8560.916666666677,7686,429226.19595334784,180641694.52710584,11250,116.08333333333536,0.0,8164.458333333335,5.0951938228236004,490,7607.333333333476
492,4437,8737.354166666677,4613.4375,8560.916666666677,8737.354166666675,6819,421420.81406275043,181063115.34116858,11402,238.20833333333385,0.0,8256.91666666667,2.221926414243861,491,7450.708333333466
493,4386,8964.791666666675,4613.4375,8737.354166666675,8964.791666666677,6991,420508.7937872568,181483624.13495585,11664,264.54166666666765,0.0,8470.541666666672,2.0644868412481263,492,7352.541666666795
494,5553,9743.354166666677,6331.5625,8964.791666666677,9743.354166666679,5708,401265.7622526781,181884889.89720854,11531,712.0208333333368,0.0,8837.145833333338,0.16015688645348355,493,7374.1666666668025
495,5753,10321.916666666679,6331.5625,9743.354166666679,10321.916666666679,4861,374146.46121461847,182259036.35842317,11179,872.2083333333371,0.0,9260.875000000011,0.6695678445200443,494,7360.958333333489
496,7369,11665.916666666679,8713.0,10321.916666666679,11665.916666666677,3746,374432.7227630549,182633469.08118623,11648,2213.250000000003,0.0,9295.333333333336,0.24408962255006514,495,7330.812500000173
497,7644,12734.916666666679,8713.0,11665.916666666677,12734.916666666677,2259,340330.4476402815,182973799.5288265,11282,2165.6250000000036,72.08333333333331,10334.416666666664,0.4959184452169154,496,7280.708333333501
498,9253,13072.791666666679,9590.875,12734.916666666677,13072.791666666672,1882,386924.8966776799,183360724.42550418,12301,3628.6458333333385,34.583333333333314,9271.9375,6.567628645535804,497,7051.187500000103
499,8439,14224.666666666672,9590.875,13072.791666666672,14224.666666666673,1743,356976.68705771596,183717701.11256188,11938,3985.5833333333367,95.91666666666517,10001.125000000004,0.6455963384287235,498,7035.666666666758
