idx,Grid ID,avg_lat,avg_lon,real_origin_demand,real_dest_demand,real_total_demand
569,569,31.1489,121.3277,3124,3872,6996
570,570,31.1489,121.3377,5591,6747,12338
571,571,31.1489,121.3477,10739,9929,20668
572,572,31.1489,121.3577,8708,7627,16335
573,573,31.1489,121.3677,661,2321,2982
574,574,31.1489,121.3777,12903,13139,26042
575,575,31.1489,121.3877,4994,7121,12115
576,576,31.1489,121.3977,18834,18104,36938
577,577,31.1489,121.4077,21016,19052,40068
578,578,31.1489,121.4177,2560,4672,7232
579,579,31.1489,121.4277,36052,26775,62827
580,580,31.1489,121.4377,6951,7133,14084
581,581,31.1489,121.4477,4618,6228,10846
582,582,31.1489,121.4577,134,374,508
583,583,31.1489,121.4677,2254,2371,4625
584,584,31.1489,121.4777,833,1545,2378
585,585,31.1489,121.4877,8331,9248,17579
586,586,31.1489,121.4977,13138,12829,25967
587,587,31.1489,121.5077,10111,10613,20724
588,588,31.1489,121.5177,10643,9292,19935
589,589,31.1489,121.5277,6928,7318,14246
590,590,31.1489,121.5377,3831,4938,8769
591,591,31.1489,121.5477,1914,1893,3807
592,592,31.1489,121.5577,5312,4283,9595
593,593,31.1489,121.5677,4041,3193,7234
594,594,31.1489,121.5777,3786,3260,7046
595,595,31.1489,121.5877,1177,922,2099
596,596,31.1489,121.5977,414,516,930
597,597,31.1489,121.6077,1095,968,2063
598,598,31.1489,121.6177,1330,961,2291
599,599,31.1489,121.6277,89,115,204
600,600,31.1489,121.6377,43,133,176
601,601,31.158900000000003,121.2177,1344,1192,2536
602,602,31.158900000000003,121.2277,1380,939,2319
603,603,31.158900000000003,121.2377,152,97,249
604,604,31.158900000000003,121.2477,413,232,645
605,605,31.158900000000003,121.2577,831,691,1522
606,606,31.158900000000003,121.2677,322,761,1083
607,607,31.158900000000003,121.2777,622,852,1474
608,608,31.158900000000003,121.2877,270,581,851
609,609,31.158900000000003,121.2977,1175,1363,2538
610,610,31.158900000000003,121.3077,2261,3710,5971
611,611,31.158900000000003,121.3177,2828,3592,6420
612,612,31.158900000000003,121.3277,3314,3711,7025
613,613,31.158900000000003,121.3377,11849,11097,22946
614,614,31.158900000000003,121.3477,26834,21941,48775
615,615,31.158900000000003,121.3577,7865,7550,15415
616,616,31.158900000000003,121.3677,9198,10666,19864
617,617,31.158900000000003,121.3777,20508,20287,40795
618,618,31.158900000000003,121.3877,9631,10164,19795
619,619,31.158900000000003,121.3977,21880,21290,43170
620,620,31.158900000000003,121.4077,13095,13024,26119
621,621,31.158900000000003,121.4177,22036,21281,43317
622,622,31.158900000000003,121.4277,29185,48144,77329
623,623,31.158900000000003,121.4377,7959,7789,15748
624,624,31.158900000000003,121.4477,12796,15094,27890
625,625,31.158900000000003,121.4577,1168,1959,3127
626,626,31.158900000000003,121.4677,152,269,421
627,627,31.158900000000003,121.4777,3559,4709,8268
628,628,31.158900000000003,121.4877,15175,13938,29113
629,629,31.158900000000003,121.4977,12588,14387,26975
630,630,31.158900000000003,121.5077,5573,6749,12322
631,631,31.158900000000003,121.5177,4451,5006,9457
632,632,31.158900000000003,121.5277,3913,6011,9924
633,633,31.158900000000003,121.5377,1741,3136,4877
634,634,31.158900000000003,121.5477,172,514,686
635,635,31.158900000000003,121.5577,5983,5794,11777
636,636,31.158900000000003,121.5677,8518,9133,17651
637,637,31.158900000000003,121.5777,590,1136,1726
638,638,31.158900000000003,121.5877,1144,2720,3864
639,639,31.158900000000003,121.5977,924,559,1483
640,640,31.158900000000003,121.6077,845,546,1391
641,641,31.158900000000003,121.6177,1822,930,2752
642,642,31.158900000000003,121.6277,1720,1072,2792
643,643,31.158900000000003,121.6377,334,554,888
644,644,31.1689,121.2177,74,57,131
645,645,31.1689,121.2277,70,115,185
