idx,Grid ID,avg_lat,avg_lon,real_total_demand,cluster_label,is_selected_site
648,648,31.1689,121.2577,2009,17,False
649,649,31.1689,121.2677,11586,17,False
650,650,31.1689,121.2777,3195,17,False
651,651,31.1689,121.2877,4143,17,False
652,652,31.1689,121.2977,1986,17,False
653,653,31.1689,121.3077,4440,17,False
654,654,31.1689,121.3177,3042,17,False
655,655,31.1689,121.3277,8817,24,False
656,656,31.1689,121.3377,40920,13,False
657,657,31.1689,121.3477,34616,13,False
658,658,31.1689,121.3577,10280,13,False
659,659,31.1689,121.3677,44560,13,True
660,660,31.1689,121.3777,48807,13,False
661,661,31.1689,121.3877,49662,13,False
662,662,31.1689,121.3977,61430,13,False
