idx,Grid ID,avg_lat,avg_lon,real_total_demand,cluster_label,is_selected_site
598,598,31.1489,121.6177,1870,26,False
599,599,31.1489,121.6277,167,26,False
600,600,31.1489,121.6377,148,26,False
601,601,31.158900000000003,121.2177,1896,18,False
602,602,31.158900000000003,121.2277,1768,18,False
603,603,31.158900000000003,121.2377,197,18,False
604,604,31.158900000000003,121.2477,467,18,False
605,605,31.158900000000003,121.2577,1197,18,False
606,606,31.158900000000003,121.2677,822,18,False
607,607,31.158900000000003,121.2777,1176,18,False
608,608,31.158900000000003,121.2877,661,18,False
609,609,31.158900000000003,121.2977,2007,18,False
610,610,31.158900000000003,121.3077,4877,18,False
611,611,31.158900000000003,121.3177,5045,18,False
612,612,31.158900000000003,121.3277,5574,24,False
613,613,31.158900000000003,121.3377,18186,24,False
614,614,31.158900000000003,121.3477,38632,24,False
615,615,31.158900000000003,121.3577,12296,24,False
616,616,31.158900000000003,121.3677,15710,24,False
617,617,31.158900000000003,121.3777,32257,24,False
618,618,31.158900000000003,121.3877,15753,24,False
619,619,31.158900000000003,121.3977,34318,16,False
620,620,31.158900000000003,121.4077,20664,16,False
621,621,31.158900000000003,121.4177,33800,16,False
622,622,31.158900000000003,121.4277,60335,16,False
623,623,31.158900000000003,121.4377,12365,16,False
624,624,31.158900000000003,121.4477,21678,16,False
625,625,31.158900000000003,121.4577,2483,16,False
626,626,31.158900000000003,121.4677,296,13,False
627,627,31.158900000000003,121.4777,6538,13,False
628,628,31.158900000000003,121.4877,22834,13,False
629,629,31.158900000000003,121.4977,21103,13,False
630,630,31.158900000000003,121.5077,9665,13,False
631,631,31.158900000000003,121.5177,7329,13,False
632,632,31.158900000000003,121.5277,7895,13,False
633,633,31.158900000000003,121.5377,3873,13,False
634,634,31.158900000000003,121.5477,572,27,False
635,635,31.158900000000003,121.5577,9242,27,False
636,636,31.158900000000003,121.5677,13818,27,False
637,637,31.158900000000003,121.5777,1355,27,False
638,638,31.158900000000003,121.5877,3090,26,False
639,639,31.158900000000003,121.5977,1190,26,False
640,640,31.158900000000003,121.6077,1131,26,False
641,641,31.158900000000003,121.6177,2252,26,False
642,642,31.158900000000003,121.6277,2240,26,False
643,643,31.158900000000003,121.6377,727,26,False
644,644,31.1689,121.2177,98,18,False
645,645,31.1689,121.2277,136,18,False
646,646,31.1689,121.2377,614,18,False
647,647,31.1689,121.2477,444,18,False
648,648,31.1689,121.2577,1548,18,False
649,649,31.1689,121.2677,9022,18,False
650,650,31.1689,121.2777,2497,18,False
651,651,31.1689,121.2877,3286,18,False
652,652,31.1689,121.2977,1601,18,False
653,653,31.1689,121.3077,3477,18,False
654,654,31.1689,121.3177,2437,18,False
655,655,31.1689,121.3277,6888,24,False
656,656,31.1689,121.3377,32689,24,False
657,657,31.1689,121.3477,27443,24,False
658,658,31.1689,121.3577,8259,24,False
659,659,31.1689,121.3677,35242,24,False
660,660,31.1689,121.3777,38486,24,False
661,661,31.1689,121.3877,39943,24,False
662,662,31.1689,121.3977,49638,16,False
663,663,31.1689,121.4077,35184,16,False
664,664,31.1689,121.4177,43272,16,False
665,665,31.1689,121.4277,62822,16,True
666,666,31.1689,121.4377,28937,16,False
667,667,31.1689,121.4477,13956,16,False
